"","Submission.id","Participant.id","Status","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Employment.sector","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status"
"621","643db671ae81ab5ca7efffc7","612fd3208d3decaf3ec80bcc","APPROVED","2023-04-17T21:13:25.731000Z","2023-04-17T21:16:22.565000Z","2023-04-17T21:16:23.072000","2023-04-17T21:16:23.004324Z",177,"CE3DWF28",3343,"Retail","48","Female","White","United States","United States","United States","English","No","Part-Time"
"622","643db68b17cbc68f055771cc","5ac09acbe734400001da0afa","APPROVED","2023-04-17T21:13:51.026000Z","2023-04-17T21:15:53.560000Z","2023-04-17T21:15:53.991000","2023-04-17T21:15:53.911355Z",123,"CE3DWF28",325,"Retail","33","Female","Mixed","United States","United States","United States","English","No","Part-Time"
"623","643db6d875e97949e91c87f9","558ffe16fdf99b3f7aada34d","APPROVED","2023-04-17T21:15:10.756000Z","2023-04-17T21:17:08.035000Z","2023-04-17T21:17:08.553000","2023-04-17T21:17:08.481854Z",118,"CE3DWF28",3177,"Retail","36","Female","White","United States","United States","United States","English","No","Full-Time"
"624","643db6f4f8becf4652e23d0f","5d82be0cf45ead000150f026","APPROVED","2023-04-17T21:15:36.222000Z","2023-04-17T21:16:59.125000Z","2023-04-17T21:17:01.611000","2023-04-17T21:17:01.534215Z",83,"CE3DWF28",5009,"Retail","41","Male","White","United States","United States","United States","English","No","Full-Time"
"625","643db735baeca01dedb8d1e1","6307bd3bb93e804d22332b3e","APPROVED","2023-04-17T21:16:40.492000Z","2023-04-17T21:19:48.215000Z","2023-04-17T21:19:51.628000","2023-04-17T21:19:51.531862Z",188,"CE3DWF28",925,"Retail","32","Male","White","United States","United States","United States","English","No","Full-Time"
"626","643db73ea85faf7884609e56","5e22fce6db62ba5aec3e53b1","APPROVED","2023-04-17T21:16:49.182000Z","2023-04-17T21:17:44.757000Z","2023-04-17T21:17:45.266000","2023-04-17T21:17:45.163205Z",56,"CE3DWF28",3644,"Retail","38","Male","Black","United States","United States","United States","English","No","Full-Time"
"627","643db73f6be7078bfe71d3cf","5b9b4cc406114100010660f0","APPROVED","2023-04-17T21:16:51.378000Z","2023-04-17T21:18:34.696000Z","2023-04-17T21:18:36.968000","2023-04-17T21:18:35.189518Z",104,"CE3DWF28",1970,"Retail","30","Male","White","United States","United States","United States","English","No","Full-Time"
"628","643db772ea070718407f9b56","63fe65bdfad2487269dc02b5","APPROVED","2023-04-17T21:17:41.307000Z","2023-04-17T21:26:31.773000Z","2023-04-17T21:26:32.636000","2023-04-17T21:26:32.535036Z",531,"CE3DWF28",380,"Retail","38","Female","Black","United States","United States","United States","English","No","Full-Time"
"629","643db7821884b115d7590afc","60bd28cc95ab27d4f4f6ada3","APPROVED","2023-04-17T21:17:59.442000Z","2023-04-17T21:20:59.864000Z","2023-04-17T21:21:00.388000","2023-04-17T21:21:00.301965Z",181,"CE3DWF28",3836,"Retail","55","Male","White","United States","United States","United States","English","No","Full-Time"
"630","643db78f99a9c2b2dd824726","64135f3a5f83c8b43e569213","APPROVED","2023-04-17T21:18:12.133000Z","2023-04-17T21:20:14.640000Z","2023-04-17T21:20:15.170000","2023-04-17T21:20:15.074626Z",123,"CE3DWF28",183,"Retail","18","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"631","643db79aefff9953f3c17a8e","62e185310b9f424dae8113a9","APPROVED","2023-04-17T21:18:34.660000Z","2023-04-17T21:20:19.496000Z","2023-04-17T21:20:20.015000","2023-04-17T21:20:19.912951Z",105,"CE3DWF28",509,"Retail","19","Male","Asian","China","United States","United States","Mandarin","Yes","Part-Time"
"632","643db7c571d36c8ea7f2e525","62e1ce78f3baa9e8ae1acfdf","APPROVED","2023-04-17T21:19:03.562000Z","2023-04-17T21:22:06.454000Z","2023-04-17T21:22:06.897000","2023-04-17T21:22:06.823949Z",183,"CE3DWF28",430,"Retail","35","Male","White","United States","United States","United States","English","No","Part-Time"
"633","643db7c86dfdc8189b296620","630d42ab004b0f34fcf4b52e","APPROVED","2023-04-17T21:19:08.353000Z","2023-04-17T21:22:17.847000Z","2023-04-17T21:22:18.306000","2023-04-17T21:22:18.214760Z",190,"CE3DWF28",989,"Retail","37","Male","White","United States","United States","United States","English","No","Part-Time"
"634","643db7ca4570fe11ecb8d185","591ed2c61c6d600001aafddd","APPROVED","2023-04-17T21:19:06.359000Z","2023-04-17T21:20:34.526000Z","2023-04-17T21:20:35.044000","2023-04-17T21:20:34.975209Z",89,"CE3DWF28",188,"Retail","32","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)"
"635","643db7ce5be17ccee114e80b","6287d1278f5285de4c237d50","APPROVED","2023-04-17T21:19:14.861000Z","2023-04-17T21:21:13.646000Z","2023-04-17T21:21:14.746000","2023-04-17T21:21:14.652607Z",119,"CE3DWF28",1129,"Retail","33","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"636","643db7fe682133a777592a63","5b86f3cb5470830001b74bbc","APPROVED","2023-04-17T21:20:02.482000Z","2023-04-17T21:22:11.593000Z","2023-04-17T21:22:12.079000","2023-04-17T21:22:12.005306Z",130,"CE3DWF28",1562,"Retail","39","Male","Black","United States","United States","United States","English","DATA_EXPIRED","Full-Time"
"637","643db7feb6f8e27fd171be6b","62672c410f14e7008e2a90ee","APPROVED","2023-04-17T21:20:06.558000Z","2023-04-17T21:21:42.935000Z","2023-04-17T21:21:43.379000","2023-04-17T21:21:43.287358Z",97,"CE3DWF28",2189,"Retail","55","Male","White","United States","United States","United States","English","No","Full-Time"
"638","643db8295be17ccee114e818","5b272956007d870001c7db05","APPROVED","2023-04-17T21:20:45.477000Z","2023-04-17T21:31:25.583000Z","2023-04-17T21:31:26.299000","2023-04-17T21:31:26.203004Z",641,"CE3DWF28",259,"Retail","32","Female","White","United States","United States","United States","English","No","Part-Time"
"639","643db89eb59460c714b04b42","5ec7ba4d034d260470bf98a6","APPROVED","2023-04-17T21:22:41.038000Z","2023-04-17T21:24:10.876000Z","2023-04-17T21:24:11.356000","2023-04-17T21:24:11.253718Z",90,"CE3DWF28",1202,"Retail","24","Female","White","United States","United States","United States","English","Yes","DATA_EXPIRED"
"640","643db8a567f9bc28126cf82b","63d45a7df8f7c19c1dce7c3d","APPROVED","2023-04-17T21:22:50.240000Z","2023-04-17T21:24:08.345000Z","2023-04-17T21:24:08.941000","2023-04-17T21:24:08.844886Z",79,"CE3DWF28",478,"Retail","31","Male","White","United States","United States","United States","English","No","Full-Time"
"641","643db8a865f0936e3bb6753d","5e5553e6bcdb1e55a43c78f7","APPROVED","2023-04-17T21:23:21.538000Z","2023-04-17T21:24:32.612000Z","2023-04-17T21:24:34.151000","2023-04-17T21:24:34.073641Z",72,"CE3DWF28",2486,"Retail","63","Male","White","United States","United States","United States","English","No","Part-Time"
"642","643db8e29554e5d6261a79a4","5b0cb441444cef0001ca5fbd","APPROVED","2023-04-17T21:23:49.257000Z","2023-04-17T21:25:08.790000Z","2023-04-17T21:25:10.265000","2023-04-17T21:25:10.200703Z",80,"CE3DWF28",1214,"Retail","38","Male","White","United States","United States","United States","English","No","Full-Time"
"643","643db8ec235a01ecc9694c04","62957302ad8c1756b553a298","APPROVED","2023-04-17T21:24:01.004000Z","2023-04-17T21:25:49.787000Z","2023-04-17T21:25:50.291000","2023-04-17T21:25:50.208393Z",109,"CE3DWF28",1951,"Retail","58","Male","White","United States","United States","United States","English","No","Full-Time"
"644","643db90c07a30d0d214956f7","63312d50b69dc2a2122ed1c2","APPROVED","2023-04-17T21:24:33.404000Z","2023-04-17T21:25:20.656000Z","2023-04-17T21:25:21.135000","2023-04-17T21:25:21.059064Z",48,"CE3DWF28",106,"Retail","21","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"645","643db9119f3ba6d8c2a4bd7b","60fe437b48d82d3e7a00cbfb","APPROVED","2023-04-17T21:24:36.505000Z","2023-04-17T21:25:48.415000Z","2023-04-17T21:25:50.757000","2023-04-17T21:25:50.692821Z",72,"CE3DWF28",801,"Retail","24","Female","White","United States","United States","United States","English","Yes","DATA_EXPIRED"
"646","643db93ccd96438507863485","6160eaef22c87ba6e0e7414e","APPROVED","2023-04-17T21:25:22.260000Z","2023-04-17T21:27:18.139000Z","2023-04-17T21:27:18.681000","2023-04-17T21:27:18.580882Z",116,"CE3DWF28",361,"Retail","25","Female","White","United States","United States","United States","English","No","Full-Time"
"647","643db947c8032d46bfd80525","55d3586fda14d7000e9531d9","APPROVED","2023-04-17T21:25:30.533000Z","2023-04-17T21:26:40.748000Z","2023-04-17T21:26:41.234000","2023-04-17T21:26:41.176987Z",71,"CE3DWF28",543,"Retail","31","Female","White","United States","United States","United States","English","No","Part-Time"
"648","643db979e23df59f999283c9","5a973b8235237b0001127686","APPROVED","2023-04-17T21:26:23.653000Z","2023-04-17T21:29:20.199000Z","2023-04-17T21:29:20.723000","2023-04-17T21:29:20.592541Z",177,"CE3DWF28",902,"Retail","42","Female","White","United States","United States","United States","English","No","Part-Time"
"649","643db9cf86ae294e8dbbdb79","638e4ace1c4a380ecc49932f","APPROVED","2023-04-17T21:27:56.898000Z","2023-04-17T21:32:44.910000Z","2023-04-17T21:32:45.473000","2023-04-17T21:32:45.385474Z",289,"CE3DWF28",756,"Retail","72","Male","White","United States","United States","United States","English","No","Full-Time"
"650","643db9d532c8ff1404b6a70a","63b3208b1734328e43b42532","APPROVED","2023-04-17T21:27:53.279000Z","2023-04-17T21:29:46.793000Z","2023-04-17T21:29:47.232000","2023-04-17T21:29:47.174326Z",114,"CE3DWF28",758,"Retail","56","Female","White","United States","United States","United States","English","No","Full-Time"
"651","643dba35c8032d46bfd80547","63d7bcf6c6d8cfc3e10ae0b6","APPROVED","2023-04-17T21:29:28.789000Z","2023-04-17T21:30:36.361000Z","2023-04-17T21:30:36.839000","2023-04-17T21:30:36.745441Z",68,"CE3DWF28",281,"Retail","21","Male","Other","United States","United States","United States","English","Yes","Part-Time"
"652","643dba38709fdf775171becd","5ed3fdbdb6ee6f39f590e455","APPROVED","2023-04-17T21:29:33.378000Z","2023-04-17T21:31:16.334000Z","2023-04-17T21:31:16.911000","2023-04-17T21:31:16.818952Z",103,"CE3DWF28",2201,"Retail","42","Male","Mixed","Honduras","United States","United States","Spanish","DATA_EXPIRED","DATA_EXPIRED"
"653","643dba5bc5f62414dd96153a","5f5550685e8dec926f63cef1","APPROVED","2023-04-17T21:30:06.168000Z","2023-04-17T21:32:11.538000Z","2023-04-17T21:32:12.070000","2023-04-17T21:32:11.987451Z",126,"CE3DWF28",2835,"Retail","28","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"654","643dba62aa9a81e7152965fa","605bc8caf9e0b0f799baf6da","APPROVED","2023-04-17T21:30:12.525000Z","2023-04-17T21:34:54.288000Z","2023-04-17T21:34:54.786000","2023-04-17T21:34:54.712920Z",282,"CE3DWF28",4335,"Retail","36","Male","White","United States","United States","United States","English","No","Full-Time"
"655","643dba6f682133a777592aa9","5d946449f5241f0018fe2af2","APPROVED","2023-04-17T21:30:28.151000Z","2023-04-17T21:32:18.776000Z","2023-04-17T21:32:19.269000","2023-04-17T21:32:19.176132Z",111,"CE3DWF28",2956,"Retail","43","Female","White","United States","United States","United States","English","No","Full-Time"
"656","643dba71d8e54312af25ee54","5e4d2e7f6603cd16888864e7","APPROVED","2023-04-17T21:34:27.751000Z","2023-04-17T21:36:23.450000Z","2023-04-17T21:36:23.906000","2023-04-17T21:36:23.844191Z",116,"CE3DWF28",4514,"Retail","25","Female","White","United States","United States","United States","English","Yes","Part-Time"
"657","643dba7d78f3636c3d2965fc","5af1c437bfb51a000181d170","APPROVED","2023-04-17T21:30:41.122000Z","2023-04-17T21:33:23.681000Z","2023-04-17T21:33:24.156000","2023-04-17T21:33:24.080128Z",163,"CE3DWF28",2052,"Retail","27","Female","Mixed","United States","United States","United States","English","No","Part-Time"
"658","643dba91dea0298d255443de","62fd65d2cb867728e4015273","APPROVED","2023-04-17T21:31:02.123000Z","2023-04-17T21:33:04.042000Z","2023-04-17T21:33:04.594000","2023-04-17T21:33:04.501407Z",122,"CE3DWF28",1352,"Retail","42","Male","White","United States","United States","United States","English","No","Full-Time"
"659","643dbabd4010fef88325ee07","5d57f9cdedef630016280505","APPROVED","2023-04-17T21:31:46.119000Z","2023-04-17T21:36:24.670000Z","2023-04-17T21:36:25.948000","2023-04-17T21:36:25.850548Z",279,"CE3DWF28",1972,"Retail","48","Male","White","United States","United States","United States","English","No","Full-Time"
"660","643dbb14cd964385078634bf","63f3a6b6d4c4d564638f38ca","APPROVED","2023-04-17T21:33:12.212000Z","2023-04-17T21:35:03.648000Z","2023-04-17T21:35:04.365000","2023-04-17T21:35:04.284970Z",112,"CE3DWF28",244,"Retail","34","Male","White","United States","United States","United States","English","No","Full-Time"
"661","643dbb36196b7705503a68f3","5589a860fdf99b11b2d0404d","APPROVED","2023-04-17T21:33:46.005000Z","2023-04-17T21:35:42.683000Z","2023-04-17T21:35:43.142000","2023-04-17T21:35:43.058015Z",117,"CE3DWF28",2539,"Retail","40","Male","White","United States","United States","United States","English","No","Full-Time"
"662","643dbb69324a00db3929662e","629e3b29a4c6a6994feefef8","APPROVED","2023-04-17T21:34:43.777000Z","2023-04-17T21:38:21.753000Z","2023-04-17T21:38:22.319000","2023-04-17T21:38:22.214513Z",218,"CE3DWF28",1670,"Retail","33","Male","White","United States","United States","United States","English","Yes","Full-Time"
"663","643dbb7098ef92292f17b89c","5c2c6e432c45d400014a35e3","APPROVED","2023-04-17T21:34:40.075000Z","2023-04-17T21:36:23.208000Z","2023-04-17T21:36:23.634000","2023-04-17T21:36:23.566636Z",104,"CE3DWF28",4759,"Retail","40","Male","White","United States","United States","United States","English","Yes","Full-Time"
"664","643dbb7f29d75efcc70fa5ab","5febd16bbaa7c4d3e31147a0","APPROVED","2023-04-17T21:35:13.851000Z","2023-04-17T21:36:36.481000Z","2023-04-17T21:36:36.998000","2023-04-17T21:36:36.916117Z",83,"CE3DWF28",1887,"Retail","33","Female","White","United States","United States","United States","English","No","Full-Time"
"665","643dbba02ca13bf09f2a77e2","5c4af67cdccaa800016b3192","APPROVED","2023-04-17T21:35:32.332000Z","2023-04-17T21:36:47.638000Z","2023-04-17T21:36:49.090000","2023-04-17T21:36:49.018234Z",76,"CE3DWF28",5970,"Retail","41","Male","White","United States","United States","United States","English","Yes","Full-Time"
"666","643dbc1868d95393e3120602","56fc8248b5648e000fac9980","APPROVED","2023-04-17T21:37:31.226000Z","2023-04-17T21:43:38.942000Z","2023-04-17T21:43:39.419000","2023-04-17T21:43:39.335063Z",368,"CE3DWF28",1267,"Retail","36","Male","White","United States","United States","United States","English","No","DATA_EXPIRED"
"667","643dbc2e085257f05e2a77d2","5f22bdb732432502a2615f3f","APPROVED","2023-04-17T21:37:55.144000Z","2023-04-17T21:38:51.710000Z","2023-04-17T21:38:52.161000","2023-04-17T21:38:52.086775Z",57,"CE3DWF28",3089,"Retail","31","Female","White","United States","United States","United States","English","No","Part-Time"
"668","643dbc88db117226f55443fd","62885c14d00376d11632a442","APPROVED","2023-04-17T21:39:27.381000Z","2023-04-17T21:40:38.446000Z","2023-04-17T21:40:38.940000","2023-04-17T21:40:38.850180Z",72,"CE3DWF28",1654,"Retail","19","Male","White","United States","United States","United States","English","Yes","Unemployed (and job seeking)"
"669","643dbcdb682133a777592af7","60ebd10c620f3e024c3a39a5","APPROVED","2023-04-17T21:40:51.396000Z","2023-04-17T21:42:39.041000Z","2023-04-17T21:42:42.533000","2023-04-17T21:42:39.546331Z",108,"CE3DWF28",1050,"Retail","24","Male","White","United States","United States","United States","English","Yes","Part-Time"
"670","643dbce18c3772255f577222","6272919c35ab7659d0754c07","APPROVED","2023-04-17T21:40:55.612000Z","2023-04-17T21:44:12.675000Z","2023-04-17T21:44:18.201000","2023-04-17T21:44:13.106084Z",198,"CE3DWF28",2399,"Retail","47","Male","Black","United States","United States","United States","English","Yes","Full-Time"
"671","643dbcf1c143cd778464317c","63bf40687b33e43442effb9b","APPROVED","2023-04-17T21:41:07.753000Z","2023-04-17T21:42:08.221000Z","2023-04-17T21:42:09.120000","2023-04-17T21:42:09.037049Z",61,"CE3DWF28",822,"Retail","41","Male","White","United States","United States","United States","English","No","Full-Time"
"672","643dbd439eda45b2491a7919","60d4ecd22def4bbd52671db2","APPROVED","2023-04-17T21:42:37.335000Z","2023-04-17T21:46:00.603000Z","2023-04-17T21:46:01.146000","2023-04-17T21:46:01.047075Z",204,"CE3DWF28",1781,"Retail","52","Female","Asian","United States","United States","United States","English","DATA_EXPIRED","Part-Time"
"673","643dbd5cd3e9110c8c5fcc6d","63225b65b2d6e889f7289909","APPROVED","2023-04-17T21:42:54.345000Z","2023-04-17T21:44:12.111000Z","2023-04-17T21:44:15.049000","2023-04-17T21:44:12.566720Z",78,"CE3DWF28",1745,"Retail","48","Male","White","United States","United States","United States","English","No","Full-Time"
"674","643dbd5e4cb400417f7f9b77","63162bda14b96736b08a554d","APPROVED","2023-04-17T21:42:57.611000Z","2023-04-17T21:43:59.497000Z","2023-04-17T21:44:00.030000Z","2023-04-17T21:44:02.861928Z",62,"CE3DWF28",676,"Retail","20","Female","White","United States","United States","United States","English","Yes","Part-Time"
"675","643dbd7efa2f9ce6bec4817e","6045267ffa48c161ab686843","APPROVED","2023-04-17T21:43:29.393000Z","2023-04-17T21:44:28.207000Z","2023-04-17T21:44:28.683000","2023-04-17T21:44:28.606492Z",59,"CE3DWF28",1393,"Retail","20","Male","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time"
"676","643dbd9fab56a9624cb04af4","628e1bdc4d5e1b1bdefb8f50","APPROVED","2023-04-17T21:44:02.703000Z","2023-04-17T21:45:56.246000Z","2023-04-17T21:45:57.105000","2023-04-17T21:45:57.035092Z",114,"CE3DWF28",1513,"Retail","38","Male","White","United States","United States","United States","English","No","Full-Time"
