StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,ProlificID,Age,Gender,Education,Salary,AIKnowledge,UsedAI,TimeEnergy,SimilarTasks,EnhanceHurt,Attention,Comments
04/17/2023 09:00,04/17/2023 09:01,IP Address,100.14.185.23,100,74,TRUE,04/17/2023 09:01,R_1NgXYb5gZVogCPB,39.952,-75.1649,anonymous,EN,I consent to participate in this study,586ad3a6da731b0001049cad,45,Female,Bachelor’s Degree,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 09:01,04/17/2023 09:02,IP Address,108.49.102.34,100,54,TRUE,04/17/2023 09:02,R_21zvQTY2XhObhHx,42.428,-71.0618,anonymous,EN,I consent to participate in this study,5b7d518d1e35f0000173153c,25,Female,Graduate Degree,"$100,000+",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:01,04/17/2023 09:02,IP Address,96.245.183.99,100,60,TRUE,04/17/2023 09:02,R_7Vw4lG1YQCx1hwR,39.9544,-75.1657,anonymous,EN,I consent to participate in this study,5fec060b5ce3ae867e64cfb3,28,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:59,04/17/2023 09:02,IP Address,184.88.63.148,100,168,TRUE,04/17/2023 09:02,R_1QJVzbU8DiCVy7U,28.5344,-81.3783,anonymous,EN,I consent to participate in this study,5ae3223938df950001455e66,45,Male,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save no time,Cannot perform any tasks,AI will enhance my work,Compose an email,
04/17/2023 09:01,04/17/2023 09:02,IP Address,76.134.31.55,100,91,TRUE,04/17/2023 09:02,R_3MzBegH3rltw6fT,34.7456,-92.3419,anonymous,EN,I consent to participate in this study,5c91ab9b47fad40011be8306,33,Male,High School,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 09:00,04/17/2023 09:02,IP Address,70.91.120.249,100,136,TRUE,04/17/2023 09:02,R_1F3eOVcwCBUgoAu,42.2324,-83.7017,anonymous,EN,I consent to participate in this study,60dc5dadc66181fd64da98e6,37,Male,Graduate Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,"Things like Copilot have some use, and may lead to big project templating changes in the future, but I think elicitation and architecture is still way far away from the clients we work with (software)"
04/17/2023 09:01,04/17/2023 09:03,IP Address,166.205.147.59,100,101,TRUE,04/17/2023 09:03,R_W2saRFNx32Z68rT,38.894,-77.0365,anonymous,EN,I consent to participate in this study,60105552a0d121342846b31a,23,Female,Bachelor’s Degree,"$25,001 - $50,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save little time,Cannot perform any tasks,AI will detract from my work,Compose an email,
04/17/2023 09:01,04/17/2023 09:03,IP Address,216.51.169.169,100,108,TRUE,04/17/2023 09:03,R_2DNDFPnWvNg2lTi,42.0533,-90.3901,anonymous,EN,I consent to participate in this study,5fcfbee098277e12c671ee44,46,Male,Some College,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:02,04/17/2023 09:03,IP Address,47.205.231.22,100,73,TRUE,04/17/2023 09:03,R_2wKPrQb18D7juJU,28.232,-82.7324,anonymous,EN,I consent to participate in this study,62a74daa695f792361470dd1,29,Male,Some College,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:02,04/17/2023 09:03,IP Address,146.115.216.154,100,49,TRUE,04/17/2023 09:03,R_1mnmGNCGfEm8GO7,40.595,-75.5289,anonymous,EN,I consent to participate in this study,628f76b86068bc13224921ce,32,Male,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 09:02,04/17/2023 09:03,IP Address,73.246.53.15,100,75,TRUE,04/17/2023 09:03,R_2zRZnMSdyWwCad7,42.1112,-88.0439,anonymous,EN,I consent to participate in this study,5ed543442db0060a955d12e1,34,Male,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:02,04/17/2023 09:04,IP Address,98.36.226.2,100,78,TRUE,04/17/2023 09:04,R_2wzUXDjXTdGBcPy,38.596,-121.2127,anonymous,EN,I consent to participate in this study,5bd0d9bf25db7b0001786a5b,47,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 09:01,04/17/2023 09:05,IP Address,66.169.66.94,100,200,TRUE,04/17/2023 09:05,R_21HvXNlnJTMl0t2,35.5055,-82.9912,anonymous,EN,I consent to participate in this study,63e5c165f27a0b6a123869df,60,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),I Don't Know,Save no time,Cannot perform any tasks,AI will detract from my work,Compose an email,"AI is no more than a computer program, driven by programmed algorithms.  AI can never replace human judgment, and sacrificing human judgment for perceived ""efficiency"" is foolhardy."
04/17/2023 09:01,04/17/2023 09:05,IP Address,72.68.14.15,100,243,TRUE,04/17/2023 09:05,R_1pW0nOSiwzKKfKi,40.7662,-74.0178,anonymous,EN,I consent to participate in this study,5ffceee94f42071fd05fd769,50,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 09:03,04/17/2023 09:05,IP Address,184.99.16.109,100,140,TRUE,04/17/2023 09:05,R_2wyRzCrryB9CkAR,38.9072,-104.7012,anonymous,EN,I consent to participate in this study,5ee96cbf2825f91f0f5f49d9,49,Female,Graduate Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 09:04,04/17/2023 09:05,IP Address,99.171.72.238,100,84,TRUE,04/17/2023 09:05,R_2f6Q6K2rTKGvqWv,30.8936,-83.3235,anonymous,EN,I consent to participate in this study,5ddd7db419eecbce5c2dbc6f,34,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:03,04/17/2023 09:06,IP Address,174.210.173.135,100,153,TRUE,04/17/2023 09:06,R_1hMDqZ58EGfESzi,39.0884,-94.6091,anonymous,EN,I consent to participate in this study,5df040fa82b88c0a7c698dd8,54,Male,Some College,"$100,000+",Very familiar (up to date with AI trends and developments),I Don't Know,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 09:02,04/17/2023 09:07,IP Address,172.58.141.3,100,250,TRUE,04/17/2023 09:07,R_2fuNGY5WJSIJqdI,42.3663,-82.9987,anonymous,EN,I consent to participate in this study,5de7c6d448241d73d36ceaef,60,Male,Graduate Degree,"$100,000+",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save a lot of time,Can perform all tasks,AI will enhance my work,Compose an email,
04/17/2023 09:07,04/17/2023 09:08,IP Address,73.182.128.32,100,79,TRUE,04/17/2023 09:08,R_32R9bakLturNpcm,41.3186,-72.9302,anonymous,EN,I consent to participate in this study,63cea656fde295b985467970,53,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 09:06,04/17/2023 09:08,IP Address,67.235.220.13,100,90,TRUE,04/17/2023 09:08,R_sZq4sAH0bVW1j45,29.1657,-82.1273,anonymous,EN,I consent to participate in this study,62dc07a7fbbd3d089b7135af,37,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,n/a
04/17/2023 09:06,04/17/2023 09:08,IP Address,96.42.100.229,100,111,TRUE,04/17/2023 09:08,R_24zJYNvkhjIUPZw,44.7499,-93.2081,anonymous,EN,I consent to participate in this study,63d94472927e6eb086a7aa36,39,Male,Bachelor’s Degree,"$100,000+",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:08,04/17/2023 09:09,IP Address,71.112.217.241,100,67,TRUE,04/17/2023 09:09,R_3dWF7U22RsFYFPI,40.473,-79.9537,anonymous,EN,I consent to participate in this study,5ef4d71e2e4e740edef0340a,34,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:08,04/17/2023 09:09,IP Address,73.86.52.141,100,66,TRUE,04/17/2023 09:09,R_1n8SlwynOKCv3Rx,39.4567,-76.9696,anonymous,EN,I consent to participate in this study,60fe0c39aeca65f81a1c2095,25,Female,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 09:04,04/17/2023 09:09,IP Address,73.85.99.148,100,312,TRUE,04/17/2023 09:09,R_2s5B7wXCBJWBlB7,25.9843,-80.2149,anonymous,EN,I consent to participate in this study,60e9e8092cfc1f464753dd71,59,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:54,04/17/2023 09:09,IP Address,208.202.227.74,100,916,TRUE,04/17/2023 09:10,R_w1PXlbpDIaqhb45,26.2462,-80.2652,anonymous,EN,I consent to participate in this study,63f2ec0bc98f4dfb1b5e60d3,24,Male,Bachelor’s Degree,"$50,001 - $75,000",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save little time,Can perform many tasks,AI will neither enhance nor detract from my work,Predict a future weather event,none
04/17/2023 09:03,04/17/2023 09:10,IP Address,67.249.220.155,100,399,TRUE,04/17/2023 09:10,R_3kmGqO6VuACPwfE,43.122,-76.1229,anonymous,EN,I consent to participate in this study,5e6fd3293c76d25a3ca8b384,52,Male,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 09:08,04/17/2023 09:10,IP Address,98.115.119.240,100,91,TRUE,04/17/2023 09:10,R_3GEeAa8Jdc6y58n,39.6102,-75.6747,anonymous,EN,I consent to participate in this study,63d13d3f94cfbdf6a14dd2f5,28,Male,Graduate Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:09,04/17/2023 09:10,IP Address,207.44.32.7,100,78,TRUE,04/17/2023 09:10,R_3EZlGAKVCRngLME,40.7913,-76.4705,anonymous,EN,I consent to participate in this study,55ddb84550a1f7000b90d65a,49,Female,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,thank you
04/17/2023 09:08,04/17/2023 09:10,IP Address,74.46.230.80,100,127,TRUE,04/17/2023 09:10,R_2zOygytNTeaVoH5,36.0527,-85.0138,anonymous,EN,I consent to participate in this study,5f6f44e9451a3b0836b5d32c,47,Male,High School,"$0 - $25,000",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 09:07,04/17/2023 09:10,IP Address,47.133.79.126,100,205,TRUE,04/17/2023 09:10,R_86Uh88GjLN8Pqtb,35.7532,-81.3264,anonymous,EN,I consent to participate in this study,63eceb160f69b779c757c48b,59,Female,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 09:10,04/17/2023 09:11,IP Address,208.202.225.197,100,69,TRUE,04/17/2023 09:11,R_2xVOhOa3AHWnkwE,26.2462,-80.2652,anonymous,EN,I consent to participate in this study,628670c8e05972777725990b,33,Male,Bachelor’s Degree,"$50,001 - $75,000",Somewhat familiar (heard of AI but have no knowledge of it),No,Save a lot of time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 09:08,04/17/2023 09:11,IP Address,104.183.117.191,100,152,TRUE,04/17/2023 09:11,R_31cka9lCWefKByv,28.5344,-81.3783,anonymous,EN,I consent to participate in this study,62b1e4dfa33a3d444584c8b3,35,Male,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:58,04/17/2023 09:11,IP Address,74.79.209.255,100,752,TRUE,04/17/2023 09:11,R_3NWoOGuLdS9ks8p,42.9285,-76.5591,anonymous,EN,I consent to participate in this study,56e225c2ec0fdd000641e72d,51,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 09:09,04/17/2023 09:12,IP Address,136.33.237.210,100,174,TRUE,04/17/2023 09:12,R_3MMAlm2ShBLbJWC,38.8868,-94.8223,anonymous,EN,I consent to participate in this study,63782709326973c77adc3db8,65,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will detract from my work,Compose an email,
04/17/2023 09:10,04/17/2023 09:12,IP Address,173.73.190.132,100,136,TRUE,04/17/2023 09:12,R_qDUS7gHHz1yQIxP,38.9064,-77.1278,anonymous,EN,I consent to participate in this study,5e8e7167572c651246e08a7b,42,Male,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 09:11,04/17/2023 09:12,IP Address,68.174.145.186,100,60,TRUE,04/17/2023 09:12,R_1CpUgkWqlzxgGLg,40.7706,-73.9283,anonymous,EN,I consent to participate in this study,614dd9c7fe3afb375e947a27,29,Female,Graduate Degree,"$75,001 - $100,000",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save some time,Can perform many tasks,AI will enhance my work,Operate a self-driving car,
04/17/2023 09:10,04/17/2023 09:12,IP Address,173.92.118.139,100,124,TRUE,04/17/2023 09:12,R_2zFUkm67HLzgfGa,34.9347,-79.7672,anonymous,EN,I consent to participate in this study,63bd8be8f8c532da7bb5431e,42,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,N/A
04/17/2023 09:07,04/17/2023 09:12,IP Address,172.59.25.143,100,326,TRUE,04/17/2023 09:12,R_VKXMV9dFHkpmIlr,41.4558,-81.7815,anonymous,EN,I consent to participate in this study,59aaf1705e7f4800010eeec7,43,Male,Graduate Degree,"$100,000+",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 09:11,04/17/2023 09:12,IP Address,45.31.141.149,100,68,TRUE,04/17/2023 09:12,R_2EAI7REs5p5UkgC,35.3141,-82.5968,anonymous,EN,I consent to participate in this study,53987712fdf99b68e3a45021,29,Female,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
